gouvernorat,variable,n,biais,mae,sigma,mae_sur_sigma
Sidi Bouzid,wind_speed_10m,1872,-0.6067906224737267,2.852223120452708,5.857465759142399,0.48693807829792707
Sidi Bouzid,cloud_cover,1872,10.15440582053355,18.649151172190784,37.329394013880965,0.49958354976928054
Sidi Bouzid,wind_gusts_10m,1872,-3.5819725141471297,5.809943411479386,11.428069602813004,0.5083923718883613
Sidi Bouzid,cloud_cover_mid,1872,11.658043654001617,15.842360549717057,22.060833204906206,0.718121586912402
Sidi Bouzid,snowfall,1872,0.0,0.0,0.0,
Siliana,soil_moisture_7_to_28cm,1872,0.0,0.0,0.026502255077931823,0.0
Siliana,soil_moisture_28_to_100cm,1872,0.0,0.0,0.026159679868763677,0.0
Siliana,soil_moisture_0_to_7cm,1872,0.0,0.0,0.03092358993086715,0.0
Siliana,terrestrial_radiation,1872,0.0019230769230757737,0.19252136752136725,498.0601606361809,0.0003865423953513093
Siliana,shortwave_radiation,1872,-0.9531123686337915,21.889248181083264,349.5329022618589,0.06262428526595341
Siliana,soil_temperature_0_to_7cm,1872,-0.7,0.7,6.854723023141621,0.10211937048904707
Siliana,rain,1872,-0.025626515763945028,0.025626515763945028,0.2256873259686087,0.11354875890332217
Siliana,direct_radiation,1872,-0.7914308811641068,33.81325788197251,276.6231896516573,0.12223580360183274
Siliana,et0_fao_evapotranspiration,1872,-0.004025869037995149,0.03325788197251415,0.26259389762557245,0.12665138936296197
Siliana,temperature_2m,1872,-0.2501212611156023,0.961519805982215,6.731945475464828,0.14282941082730974
Siliana,precipitation,1872,-0.010024252223120454,0.033144704931285365,0.2256873259686087,0.1468611708213315
Siliana,apparent_temperature,1872,-0.23274050121261114,1.0199676637025064,6.879752652668274,0.1482564439735951
Siliana,soil_temperature_7_to_28cm,1872,-0.7000000000000001,0.7000000000000001,4.619349550799042,0.15153648631741154
Siliana,pressure_msl,1872,-0.41341956345998354,0.6111560226354064,3.9843497967932455,0.15338914849476512
Siliana,direct_normal_irradiance,1872,0.21835084882781006,50.5858528698464,323.9288847794066,0.15616345206231
Siliana,diffuse_radiation,1872,-0.16168148746968472,14.518997574777687,90.72847721427934,0.16002690688268942
Siliana,soil_temperature_28_to_100cm,1872,-0.7,0.7,3.867958000550376,0.18097404364276867
Siliana,vapour_pressure_deficit,1872,-0.005505254648342768,0.2764672594987874,1.4977356272751843,0.18459016028199957
Siliana,relative_humidity_2m,1872,0.7372675828617623,5.731608730800323,21.791766064644307,0.26301717418394455
Siliana,cloud_cover_high,1872,-0.0719482619240097,11.174616006467259,36.02160086871839,0.31021986077724373
Siliana,cloud_cover_low,1872,3.856911883589329,3.921584478577203,12.603280232954692,0.3111558583235464
Siliana,wind_direction_100m,1872,-1.995957962813258,36.21099434114794,109.27702976025937,0.33136876451154
Siliana,wind_direction_10m,1872,2.294260307194826,38.94907033144705,104.7454588947735,0.3718449538759956
Siliana,dew_point_2m,1872,-0.15578011317704127,1.4096200485044463,3.6329889518484313,0.38800559737106954
Siliana,cloud_cover,1872,9.637833468067907,17.157639450282943,37.17808939856802,0.4614986872064437
Siliana,wind_speed_100m,1872,-1.099029911075182,4.383104284559418,9.052771578674232,0.48417263668562804
Siliana,wind_speed_10m,1872,-0.5681487469684721,3.1616814874696844,5.954355513735784,0.5309863477543741
Siliana,surface_pressure,1872,-2.077364591754244,2.077364591754244,3.7643695518053084,0.5518492706854421
Siliana,wind_gusts_10m,1872,-3.412934518997575,6.1789814066289415,11.176565752469859,0.5528515237575081
Siliana,cloud_cover_mid,1872,10.932093775262732,13.70816491511722,20.35113323216692,0.6735823877095035
Siliana,snowfall,1872,0.0,0.0,0.0,
Sousse,soil_moisture_7_to_28cm,1872,0.0,0.0,0.01770479795991186,0.0
Sousse,soil_moisture_28_to_100cm,1872,0.0,0.0,0.01535247540175836,0.0
Sousse,soil_moisture_0_to_7cm,1872,0.0,0.0,0.0144677547807714,0.0
Sousse,terrestrial_radiation,1872,-0.0011752136752135474,0.038675213675214544,498.70363201463437,7.755149790864092e-05
Sousse,soil_temperature_0_to_7cm,1872,-0.15021276595744687,0.15021276595744687,6.202992195113175,0.024216178455905055
Sousse,shortwave_radiation,1872,1.7089733225545676,12.485044462409054,350.8375753915526,0.03558639478247194
Sousse,soil_temperature_7_to_28cm,1872,-0.14782978723404255,0.14782978723404255,4.124787549255142,0.03583937002058149
Sousse,soil_temperature_28_to_100cm,1872,-0.1474042553191488,0.1474042553191488,3.550337854909159,0.04151837412186801
Sousse,pressure_msl,1872,-0.2258690379951499,0.29603880355699175,3.8571054060774137,0.07675154614404389
Sousse,et0_fao_evapotranspiration,1872,-0.007251414713015359,0.020153597413096202,0.2595263683894984,0.07765529775706485
Sousse,rain,1872,-0.013662085691188357,0.013662085691188357,0.16035821020807509,0.0851972946908108
Sousse,precipitation,1872,-0.006709781729991915,0.013662085691188357,0.16035821020807509,0.0851972946908108
Sousse,direct_radiation,1872,6.321746160064673,25.53274050121261,276.29165924828834,0.09241227393791038
Sousse,temperature_2m,1872,-0.2854486661277285,0.6248181083265968,5.513546100630009,0.11332418318860189
Sousse,direct_normal_irradiance,1872,11.573403395311239,38.779708973322556,320.5407752646449,0.12098214007657919
Sousse,apparent_temperature,1872,0.03783346806790621,0.761519805982215,6.132010659168187,0.12418761941381164
Sousse,diffuse_radiation,1872,-4.612772837510105,14.05658852061439,88.27570240804056,0.1592350798370317
Sousse,vapour_pressure_deficit,1872,-0.11861762328213421,0.24354890864995962,1.2057633949972861,0.20198731331573372
Sousse,relative_humidity_2m,1872,2.1172190784155216,5.040420371867421,20.247240205246644,0.2489435755575865
Sousse,cloud_cover_high,1872,1.253839935327405,9.03556992724333,34.95928393900448,0.258459811219481
Sousse,wind_direction_100m,1872,-5.544866612772838,31.130962004850446,111.18248289470448,0.2799988019185816
Sousse,wind_direction_10m,1872,-2.6224737267582863,36.043654001616815,112.19259892665973,0.3212658798035202
Sousse,dew_point_2m,1872,0.45262732417138246,1.241471301535974,3.824677142080444,0.3245950587245312
Sousse,cloud_cover_low,1872,2.127728375101051,2.658043654001617,7.412322854821432,0.3585979329371307
Sousse,cloud_cover,1872,6.206952303961196,13.417946645109135,36.03916274996918,0.37231571494042576
Sousse,wind_speed_100m,1872,0.42497978981406626,2.818835893290218,6.9542095176252205,0.405342388109816
Sousse,cloud_cover_mid,1872,5.447049312853678,7.655618431689572,18.103809924120338,0.42287333239671965
Sousse,wind_gusts_10m,1872,-4.669846402586904,5.4203718674211805,10.936819372283297,0.4956076975320441
Sousse,wind_speed_10m,1872,-0.7909458367016977,2.4234438156831044,4.701528643159884,0.5154586943140081
Sousse,surface_pressure,1872,-2.9904607922392867,2.9904607922392867,3.8345242791535816,0.7798779130169935
Sousse,snowfall,1872,0.0,0.0,0.0,
Tataouine,soil_temperature_7_to_28cm,1872,0.0,0.0,3.6806293997343595,0.0
Tataouine,soil_temperature_28_to_100cm,1872,0.0,0.0,3.3330149432011535,0.0
Tataouine,soil_moisture_28_to_100cm,1872,0.0,0.0,0.00037608953885508834,0.0
Tataouine,soil_moisture_7_to_28cm,1872,0.0,0.0,0.008422106067470356,0.0
Tataouine,soil_moisture_0_to_7cm,1872,0.0,0.0,0.019256442653332886,0.0
Tataouine,soil_temperature_0_to_7cm,1872,0.0,0.0,7.01517483567743,0.0
Tataouine,terrestrial_radiation,1872,0.0006944444444454109,0.15753205128205106,504.61916128017265,0.00031218008226720255
Tataouine,rain,1872,-0.001131770412287793,0.001131770412287793,0.1650752109441772,0.006856089450465818
Tataouine,precipitation,1872,0.00024252223120452716,0.002182700080840744,0.1650752109441772,0.013222458225898365
Tataouine,shortwave_radiation,1872,5.202101859337106,16.283751010509295,357.09527247802055,0.045600578516512204
Tataouine,pressure_msl,1872,-0.24268391269199496,0.3387227162489873,3.9579116426215832,0.0855811717981226
Tataouine,et0_fao_evapotranspiration,1872,-0.007987065481002425,0.02643492320129345,0.27263787678028656,0.09695983373064788
Tataouine,temperature_2m,1872,0.18957154405820537,0.6041228779304769,5.993965848417911,0.10078850851142793
Tataouine,direct_radiation,1872,11.98949070331447,32.21422797089733,272.3470497536134,0.11828374127805262
Tataouine,surface_pressure,1872,0.4572352465642699,0.48504446240905574,3.70451181860216,0.1309334363500775
Tataouine,vapour_pressure_deficit,1872,-0.05849636216653192,0.22624090541632985,1.4709793098198847,0.15380291476977478
Tataouine,direct_normal_irradiance,1872,21.974211802748584,50.053597413096206,313.5489620990758,0.1596356660790992
Tataouine,apparent_temperature,1872,0.8060630557801131,0.9991107518189164,6.079650155564937,0.16433688226359408
Tataouine,diffuse_radiation,1872,-6.787388843977364,17.74939369442199,102.15485361287668,0.1737498813486104
Tataouine,relative_humidity_2m,1872,2.10266774454325,4.844785772029103,22.13781446776742,0.2188466155538115
Tataouine,cloud_cover_high,1872,-0.27809215844785773,8.986257073565076,36.00432837909901,0.24958824336192084
Tataouine,wind_direction_100m,1872,-0.8334680679062247,20.16895715440582,70.60437721569792,0.2856615687266699
Tataouine,dew_point_2m,1872,1.092724333063864,1.6434114793856103,4.7253608108527585,0.3477853956910929
Tataouine,wind_speed_100m,1872,-1.3513338722716248,2.9201293451899755,8.062052859607453,0.3622066731688681
Tataouine,wind_speed_10m,1872,-1.1519805982215037,2.4544866612772838,6.36858115235263,0.38540557190993274
Tataouine,cloud_cover_mid,1872,5.443007275666936,7.617623282134196,19.48064735649916,0.39103542827558013
Tataouine,cloud_cover,1872,6.275666936135813,14.856103476151981,37.20513936980227,0.39930245465522995
Tataouine,wind_direction_10m,1872,5.578011317704123,32.77283751010509,81.72141258331288,0.40103121659447605
Tataouine,cloud_cover_low,1872,3.53839935327405,4.2627324171382375,9.9320151163545,0.42919109236141134
Tataouine,wind_gusts_10m,1872,-5.71034761519806,6.360468876313662,12.544036487138383,0.5070512097788586
Tataouine,snowfall,1872,0.0,0.0,0.0,
Tozeur,soil_temperature_7_to_28cm,1872,0.0,0.0,4.116961390561819,0.0
Tozeur,soil_temperature_28_to_100cm,1872,0.0,0.0,3.347198400467565,0.0
Tozeur,soil_moisture_28_to_100cm,1872,0.0,0.0,0.00635762908071442,0.0
Tozeur,soil_moisture_7_to_28cm,1872,0.0,0.0,0.004277967303599171,0.0
Tozeur,soil_moisture_0_to_7cm,1872,0.0,0.0,0.01684403120968433,0.0
Tozeur,soil_temperature_0_to_7cm,1872,0.0,0.0,6.874398337527696,0.0
Tozeur,terrestrial_radiation,1872,0.0072649572649578715,0.1287393162393154,502.77541379447484,0.00025605730253934337
Tozeur,rain,1872,-0.0032336297493936943,0.0032336297493936943,0.08797491227130748,0.0367562713722458
Tozeur,shortwave_radiation,1872,9.687954729183508,17.966046887631368,351.3596133374929,0.05113293106448853
Tozeur,precipitation,1872,-0.0012126111560226355,0.005092966855295068,0.08797491227130748,0.05789112741128712
Tozeur,pressure_msl,1872,-0.2576394502829413,0.34575586095391964,4.118734381892908,0.08394711309230275
Tozeur,cloud_cover_low,1872,0.1333872271624899,0.1333872271624899,1.1526078252560656,0.11572646327718306
Tozeur,temperature_2m,1872,-0.6506871463217463,0.7569118835893291,5.83905777857786,0.12962911351318737
Tozeur,apparent_temperature,1872,-0.47623282134195627,0.8505254648342764,6.362700485504558,0.13367366054271063
Tozeur,et0_fao_evapotranspiration,1872,-0.0044624090541632985,0.03712206952303961,0.24866343779419567,0.14928640033426788
Tozeur,direct_radiation,1872,27.59498787388844,40.204527081649154,257.76429806616846,0.15597399400644923
Tozeur,vapour_pressure_deficit,1872,-0.21880355699272436,0.2857396928051738,1.5946222336599236,0.17918958282009753
Tozeur,direct_normal_irradiance,1872,45.622635408245756,63.28100242522232,295.8158787338903,0.21392023543857347
Tozeur,diffuse_radiation,1872,-17.907033144704933,23.185933710590138,107.13154734635718,0.21642489336618861
Tozeur,relative_humidity_2m,1872,1.7987065481002424,3.606305578011318,15.471829734635897,0.23308849954172445
Tozeur,wind_direction_100m,1872,-5.033953112368634,20.807599029911074,74.35022723147348,0.27985925268434053
Tozeur,cloud_cover_high,1872,0.4009700889248181,10.263540824575585,35.92431212512305,0.2856990215658981
Tozeur,wind_direction_10m,1872,-5.215844785772029,22.388035569927244,74.86300137858252,0.2990534063243183
Tozeur,dew_point_2m,1872,0.4582053354890865,1.476475343573161,4.018840429813357,0.3673883970659993
Tozeur,wind_speed_100m,1872,0.9110751818916734,4.284882780921584,11.449069685399737,0.37425597875308764
Tozeur,wind_speed_10m,1872,0.041228779304769564,3.0575586095392078,7.649941076610221,0.39968394251920797
Tozeur,wind_gusts_10m,1872,-3.1765561843168952,5.30751818916734,12.391333476897895,0.428325022408811
Tozeur,cloud_cover,1872,9.586903799514955,17.767987065481,36.865631490356286,0.4819661659703007
Tozeur,cloud_cover_mid,1872,11.683912691996767,14.563459983831851,18.659111018411494,0.7805012773363992
Tozeur,surface_pressure,1872,-9.271139854486663,9.271139854486663,4.074976674693382,2.275139367560738
Tozeur,snowfall,1872,0.0,0.0,0.0,
Tunis,soil_temperature_7_to_28cm,1872,0.0,0.0,4.406848428900339,0.0
Tunis,soil_temperature_28_to_100cm,1872,0.0,0.0,3.595387680539598,0.0
Tunis,soil_moisture_28_to_100cm,1872,0.0,0.0,0.019987554650115095,0.0
Tunis,soil_moisture_7_to_28cm,1872,0.0,0.0,0.02101144791957459,0.0
Tunis,soil_moisture_0_to_7cm,1872,0.0,0.0,0.018192847095416232,0.0
Tunis,soil_temperature_0_to_7cm,1872,0.0,0.0,7.121878156478288,0.0
Tunis,terrestrial_radiation,1872,0.00048076923076856434,0.12120726495726353,496.37257667233354,0.00024418606235226227
Tunis,shortwave_radiation,1872,3.2255456750202103,14.299110751818917,345.61312726162316,0.04137317024128756
Tunis,et0_fao_evapotranspiration,1872,-0.003023443815683106,0.017574777687954728,0.2622062286548294,0.06702654539564855
Tunis,pressure_msl,1872,-0.20339531123686128,0.2840743734842339,3.9450907851891754,0.0720070560988654
Tunis,direct_radiation,1872,3.510913500404204,24.299919159256266,273.3107348978345,0.08890949405386418
Tunis,rain,1872,-0.01406628940986257,0.020048504446240907,0.18904426300567895,0.10605190619108416
Tunis,precipitation,1872,-0.01261115602263541,0.021018593371059015,0.18904426300567895,0.11118345003903986
Tunis,direct_normal_irradiance,1872,4.621907841552142,35.62449474535166,320.0760925325158,0.11130008012620514
Tunis,apparent_temperature,1872,-0.4122069523039612,0.8720291026677446,6.4258238790088145,0.13570697222443254
Tunis,diffuse_radiation,1872,-0.2853678253839935,12.0767987065481,85.84259195944813,0.14068539207498715
Tunis,temperature_2m,1872,-0.8200485044462409,0.98464025869038,5.861171464152838,0.16799376450808165
Tunis,surface_pressure,1872,-0.656831042845596,0.6628132578819746,3.938128042704278,0.16830668040616237
Tunis,cloud_cover_high,1872,0.0016168148746968471,8.41552142279709,35.28361065039571,0.23851077788442576
Tunis,wind_direction_100m,1872,-11.38480194017785,30.371059013742926,110.86385013714889,0.2739491635566607
Tunis,vapour_pressure_deficit,1872,-0.32362166531932096,0.37015359741309617,1.2861261239017252,0.28780505312353033
Tunis,wind_gusts_10m,1872,-1.8543249797898143,4.020210185933711,11.733195388182912,0.34263557819745044
Tunis,relative_humidity_2m,1872,6.248989490703314,7.387227162489895,20.90802624659754,0.35332015922316207
Tunis,wind_direction_10m,1872,-2.669361358124495,43.28860145513339,109.11690639971326,0.39671763875489735
Tunis,dew_point_2m,1872,1.1835084882780922,1.5531123686337918,3.9018079650792052,0.3980494126143556
Tunis,cloud_cover,1872,8.375101050929668,15.852869846402587,36.33853780690366,0.43625502849459263
Tunis,cloud_cover_mid,1872,5.751818916734034,8.172190784155214,18.184514043578677,0.44940385894122814
Tunis,wind_speed_10m,1872,0.8355699272433306,2.2155214227970896,4.567637780953434,0.4850475298272511
Tunis,wind_speed_100m,1872,1.7944219886822956,3.4497170573969282,6.772734101061072,0.5093536828585176
Tunis,cloud_cover_low,1872,5.9611964430072755,6.557801131770412,10.248231472018688,0.6398958834678489
Tunis,snowfall,1872,0.0,0.0,0.0,
Zaghouan,soil_moisture_7_to_28cm,1872,0.0,0.0,0.025536555922781676,0.0
Zaghouan,soil_moisture_28_to_100cm,1872,0.0,0.0,0.02476868690514742,0.0
Zaghouan,soil_moisture_0_to_7cm,1872,0.0,0.0,0.03159052133098803,0.0
Zaghouan,terrestrial_radiation,1872,-0.001976495726496966,0.1495192307692298,497.22507896162483,0.0003007073397855893
Zaghouan,soil_temperature_0_to_7cm,1872,-0.24987234042553183,0.24987234042553183,6.4942763667857815,0.03847577871854588
Zaghouan,shortwave_radiation,1872,1.2603071948261924,16.24009700889248,346.9924304662387,0.04680245326121773
Zaghouan,soil_temperature_7_to_28cm,1872,-0.2507234042553192,0.2507234042553192,4.4699003956948955,0.05609149691496458
Zaghouan,soil_temperature_28_to_100cm,1872,-0.25021276595744685,0.25021276595744685,3.6991237914533555,0.06764109017804465
Zaghouan,precipitation,1872,-0.013823767178658042,0.022392886014551333,0.2719582107046466,0.0823394372118096
Zaghouan,rain,1872,-0.023282134195634595,0.023605497170573964,0.2719582107046466,0.08679825150125775
Zaghouan,et0_fao_evapotranspiration,1872,0.005957962813257881,0.024017784963621665,0.2676609151135154,0.08973213348477004
Zaghouan,pressure_msl,1872,-0.2974130962004855,0.3784155214227978,3.9109989230961717,0.0967567439581963
Zaghouan,direct_radiation,1872,1.8771220695230395,27.396928051738076,274.5044212782733,0.09980505204309623
Zaghouan,direct_normal_irradiance,1872,4.958205335489088,41.2375909458367,320.852373553039,0.1285251235301205
Zaghouan,temperature_2m,1872,-0.46822958771220696,0.8540016168148747,6.307279328055898,0.13539936514562212
Zaghouan,diffuse_radiation,1872,-0.6168148746968473,13.09215844785772,87.9823457540871,0.14880438042025654
Zaghouan,apparent_temperature,1872,-0.6905416329830235,1.0622473726758284,6.732119630250053,0.15778795253470163
Zaghouan,vapour_pressure_deficit,1872,-0.06492320129345189,0.2752384801940178,1.3247287168099275,0.20776969405239298
Zaghouan,cloud_cover_high,1872,0.8011317704122878,8.945028294260307,35.035906683328285,0.25531031279167005
Zaghouan,cloud_cover_low,1872,3.332255456750202,3.463217461600647,13.264961950842208,0.26108009012274347
Zaghouan,relative_humidity_2m,1872,0.8876313662085691,5.717057396928052,21.436372038916666,0.26669892585130633
Zaghouan,surface_pressure,1872,1.3808407437348422,1.3832659660468876,3.797919081224762,0.36421680832673475
Zaghouan,cloud_cover,1872,7.541632983023444,13.813257881972515,36.49210548875053,0.3785272923271239
Zaghouan,wind_direction_100m,1872,0.3880355699272433,42.97170573969281,112.43103939442587,0.38220500291686593
Zaghouan,wind_direction_10m,1872,-1.8294260307194825,42.561843168957154,109.29123325833618,0.38943510746513377
Zaghouan,wind_gusts_10m,1872,-1.3346806790622472,5.233468067906225,12.06858690101886,0.4336438152062693
Zaghouan,wind_speed_10m,1872,1.2132578819725144,2.6481810832659662,6.081164989283862,0.4354726582706687
Zaghouan,dew_point_2m,1872,-0.17736459175424407,1.5621665319320939,3.4833803494425557,0.44846280773849084
Zaghouan,wind_speed_100m,1872,2.0177041228779307,4.127809215844786,8.511014199509564,0.4849961613367588
Zaghouan,cloud_cover_mid,1872,6.843977364591754,9.288601455133387,18.29773432197651,0.5076366992593888
Zaghouan,snowfall,1872,0.0,0.0,0.0,
